OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.409804,0.460784,0.210992,0.460784,0.415158,0.460784,0.523529,0.328142,0.37451,0.488235,0.511765,0.52916,0.358824,0.539216,0.507843
0.401961,0.429412,0.199166,0.441176,0.401827,0.441176,0.527451,0.317016,0.362745,0.476471,0.492157,0.516393,0.401961,0.527451,0.496078
0.390196,0.409804,0.191254,0.429412,0.390894,0.409804,0.507843,0.305824,0.354902,0.460784,0.480392,0.49753,0.421569,0.507843,0.484314
0.37451,0.382353,0.184103,0.417647,0.379211,0.37451,0.5,0.296414,0.343137,0.456863,0.464706,0.487832,0.429412,0.5,0.472549
0.503922,0.633333,0.293348,0.586275,0.507936,0.609804,0.519608,0.433565,0.468627,0.566667,0.62549,0.636536,0.303922,0.645098,0.543137
0.370588,0.358824,0.176104,0.394118,0.370501,0.394118,0.503922,0.285311,0.331373,0.44902,0.452941,0.484186,0.441176,0.5,0.464706
0.770588,0.884314,0.591892,0.837255,0.770593,0.833333,0.562745,0.752289,0.754902,0.62549,0.7,0.84131,0.480392,0.860784,0.731373
0.739216,0.860784,0.540545,0.813725,0.739389,0.809804,0.566667,0.716734,0.723529,0.609804,0.645098,0.814708,0.42549,0.837255,0.696078
0.707843,0.841176,0.496098,0.786275,0.713267,0.782353,0.55098,0.684591,0.692157,0.586275,0.786275,0.788039,0.386275,0.813725,0.660784
0.684314,0.821569,0.456762,0.762745,0.684431,0.758824,0.543137,0.653758,0.664706,0.547059,0.766667,0.763606,0.354902,0.790196,0.633333
0.660784,0.798039,0.423362,0.743137,0.66084,0.735294,0.527451,0.62671,0.641176,0.554902,0.747059,0.745725,0.331373,0.77451,0.609804
0.617647,0.758824,0.364035,0.7,0.61931,0.731373,0.519608,0.577216,0.594118,0.582353,0.7,0.700184,0.303922,0.731373,0.57451
0.601961,0.743137,0.340569,0.680392,0.601341,0.7,0.562745,0.555992,0.57451,0.570588,0.692157,0.684199,0.288235,0.707843,0.566667
0.582353,0.715686,0.320863,0.664706,0.587239,0.668627,0.558824,0.533819,0.554902,0.566667,0.668627,0.671701,0.276471,0.692157,0.558824
0.562745,0.703922,0.300264,0.645098,0.568509,0.680392,0.547059,0.514314,0.539216,0.566667,0.64902,0.651446,0.260784,0.672549,0.55098
0.554902,0.684314,0.285244,0.629412,0.556625,0.645098,0.539216,0.497311,0.523529,0.562745,0.633333,0.64854,0.256863,0.672549,0.547059
0.539216,0.664706,0.272622,0.609804,0.544596,0.609804,0.535294,0.481792,0.503922,0.547059,0.617647,0.630155,0.241176,0.652941,0.547059
0.527451,0.645098,0.257397,0.594118,0.527813,0.617647,0.527451,0.465968,0.492157,0.547059,0.598039,0.619103,0.233333,0.641176,0.547059
0.515686,0.629412,0.245934,0.578431,0.516501,0.586275,0.519608,0.451179,0.480392,0.539216,0.586275,0.605333,0.22549,0.62549,0.543137
0.5,0.613725,0.237677,0.566667,0.504721,0.590196,0.511765,0.435809,0.468627,0.531373,0.578431,0.589086,0.22549,0.609804,0.543137
0.637255,0.778431,0.390798,0.719608,0.642154,0.703922,0.523529,0.60039,0.617647,0.539216,0.723529,0.721305,0.323529,0.75098,0.590196
0.488235,0.586275,0.230812,0.55098,0.493565,0.55098,0.503922,0.425637,0.456863,0.531373,0.562745,0.579769,0.217647,0.598039,0.543137
0.641176,0.680392,0.583741,0.668627,0.642706,0.692157,0.409804,0.636633,0.637255,0.472549,0.688235,0.686938,0.711765,0.688235,0.664706
0.590196,0.629412,0.525263,0.617647,0.590375,0.590196,0.343137,0.582879,0.586275,0.456863,0.645098,0.643319,0.668627,0.645098,0.617647
0.543137,0.582353,0.476287,0.570588,0.542832,0.55098,0.398039,0.533942,0.535294,0.429412,0.598039,0.596703,0.417647,0.598039,0.582353
0.5,0.539216,0.430523,0.527451,0.501175,0.507843,0.370588,0.490503,0.496078,0.413725,0.547059,0.547059,0.378431,0.547059,0.543137
0.460784,0.5,0.390425,0.488235,0.461086,0.464706,0.378431,0.449868,0.452941,0.437255,0.515686,0.51435,0.339216,0.515686,0.507843
0.394118,0.42549,0.320816,0.417647,0.393374,0.390196,0.370588,0.379546,0.386275,0.405882,0.445098,0.444195,0.284314,0.445098,0.445098
0.362745,0.390196,0.291913,0.386275,0.364059,0.409804,0.711765,0.348823,0.354902,0.390196,0.413725,0.416259,0.264706,0.417647,0.417647
0.335294,0.358824,0.264889,0.354902,0.336602,0.339216,0.692157,0.321608,0.327451,0.378431,0.386275,0.389254,0.241176,0.390196,0.394118
0.311765,0.331373,0.241648,0.331373,0.312195,0.307843,0.672549,0.295274,0.303922,0.37451,0.362745,0.361818,0.221569,0.362745,0.366667
0.288235,0.307843,0.223157,0.307843,0.289795,0.288235,0.656863,0.273351,0.280392,0.366667,0.335294,0.334367,0.205882,0.335294,0.343137
0.268627,0.284314,0.199984,0.284314,0.269316,0.260784,0.637255,0.252102,0.260784,0.366667,0.311765,0.311291,0.194118,0.311765,0.323529
0.24902,0.260784,0.182762,0.264706,0.249149,0.245098,0.617647,0.232516,0.241176,0.366667,0.292157,0.295098,0.178431,0.296078,0.3
0.229412,0.241176,0.167642,0.245098,0.234189,0.221569,0.601961,0.215499,0.22549,0.366667,0.272549,0.27549,0.296078,0.276471,0.280392
0.213725,0.221569,0.152707,0.229412,0.215508,0.205882,0.586275,0.199137,0.209804,0.366667,0.256863,0.25637,0.158824,0.256863,0.264706
0.42549,0.456863,0.352936,0.452941,0.425527,0.42549,0.390196,0.41258,0.417647,0.421569,0.480392,0.479489,0.315686,0.480392,0.476471
0.198039,0.201961,0.139643,0.209804,0.202786,0.190196,0.570588,0.184569,0.194118,0.35098,0.237255,0.236762,0.256863,0.237255,0.245098
0.829412,0.892157,0.890216,0.84902,0.827792,0.915686,0.398039,0.823858,0.82549,0.543137,0.680392,0.683063,0.62549,0.684314,0.747059
0.798039,0.872549,0.868931,0.821569,0.796358,0.907843,0.37451,0.79363,0.794118,0.496078,0.633333,0.635582,0.57451,0.637255,0.707843
0.770588,0.84902,0.848338,0.794118,0.769497,0.9,0.339216,0.765037,0.766667,0.460784,0.590196,0.589757,0.527451,0.590196,0.668627
0.747059,0.82549,0.827876,0.766667,0.74638,0.884314,0.323529,0.737603,0.739216,0.433333,0.55098,0.550099,0.652941,0.55098,0.637255
0.723529,0.801961,0.808505,0.743137,0.722469,0.868627,0.315686,0.711581,0.715686,0.405882,0.503922,0.593183,0.656863,0.503922,0.601961
0.680392,0.754902,0.770805,0.696078,0.678575,0.837255,0.339216,0.663103,0.668627,0.386275,0.570588,0.478483,0.386275,0.441176,0.543137
0.656863,0.731373,0.753036,0.676471,0.656984,0.798039,0.652941,0.64048,0.64902,0.37451,0.547059,0.449082,0.629412,0.409804,0.515686
0.637255,0.707843,0.735427,0.652941,0.637457,0.782353,0.633333,0.61898,0.62549,0.370588,0.519608,0.424347,0.633333,0.386275,0.492157
0.621569,0.684314,0.71939,0.633333,0.61977,0.813725,0.617647,0.598576,0.605882,0.362745,0.492157,0.399837,0.590196,0.362745,0.468627
0.601961,0.660784,0.703123,0.613725,0.60231,0.790196,0.601961,0.578738,0.590196,0.362745,0.468627,0.468972,0.645098,0.468627,0.441176
0.586275,0.637255,0.687535,0.594118,0.585523,0.770588,0.582353,0.559724,0.570588,0.358824,0.445098,0.445445,0.64902,0.445098,0.421569
0.570588,0.613725,0.672853,0.57451,0.570036,0.766667,0.566667,0.541708,0.554902,0.358824,0.429412,0.42228,0.684314,0.421569,0.401961
0.554902,0.590196,0.659087,0.554902,0.554967,0.723529,0.554902,0.524649,0.539216,0.354902,0.405882,0.402658,0.386275,0.401961,0.382353
0.539216,0.570588,0.644967,0.539216,0.540574,0.739216,0.539216,0.508402,0.523529,0.347059,0.386275,0.383052,0.366667,0.382353,0.366667
0.7,0.778431,0.789065,0.719608,0.700104,0.84902,0.307843,0.686933,0.692157,0.394118,0.472549,0.562051,0.660784,0.476471,0.57451
0.527451,0.547059,0.631858,0.523529,0.52689,0.715686,0.527451,0.492467,0.507843,0.335294,0.366667,0.367346,0.637255,0.366667,0.35098
0.656863,0.688235,0.599226,0.680392,0.657699,0.652941,0.441176,0.650706,0.652941,0.484314,0.715686,0.714784,0.558824,0.715686,0.715686
0.605882,0.637255,0.540148,0.629412,0.606517,0.601961,0.37451,0.598126,0.601961,0.421569,0.668627,0.667749,0.503922,0.668627,0.668627
0.562745,0.590196,0.489718,0.582353,0.564466,0.55098,0.42549,0.550069,0.554902,0.433333,0.62549,0.625042,0.452941,0.62549,0.629412
0.519608,0.543137,0.444865,0.539216,0.519988,0.507843,0.460784,0.507077,0.511765,0.480392,0.586275,0.585826,0.609804,0.586275,0.590196
0.480392,0.503922,0.407036,0.503922,0.481892,0.507843,0.445098,0.467344,0.472549,0.476471,0.547059,0.54661,0.386275,0.547059,0.55098
0.413725,0.429412,0.335274,0.433333,0.416444,0.413725,0.398039,0.398634,0.405882,0.441176,0.480392,0.479944,0.331373,0.480392,0.488235
0.386275,0.398039,0.305421,0.401961,0.387867,0.378431,0.378431,0.368311,0.378431,0.421569,0.44902,0.448571,0.327451,0.44902,0.456863
0.358824,0.362745,0.278245,0.37451,0.360427,0.347059,0.358824,0.340456,0.35098,0.405882,0.417647,0.417198,0.307843,0.417647,0.42549
0.335294,0.335294,0.254588,0.347059,0.336824,0.319608,0.339216,0.314979,0.327451,0.386275,0.390196,0.389748,0.288235,0.390196,0.401961
0.315686,0.307843,0.234766,0.323529,0.316282,0.296078,0.578431,0.292869,0.303922,0.37451,0.366667,0.366218,0.280392,0.366667,0.37451
0.292157,0.284314,0.215259,0.3,0.293613,0.268627,0.558824,0.271537,0.284314,0.366667,0.343137,0.343137,0.276471,0.343137,0.354902
0.272549,0.260784,0.19529,0.280392,0.27428,0.205882,0.539216,0.25189,0.264706,0.366667,0.319608,0.319608,0.264706,0.319608,0.331373
0.256863,0.237255,0.179354,0.260784,0.256996,0.22549,0.519608,0.234577,0.24902,0.366667,0.3,0.3,0.256863,0.3,0.311765
0.241176,0.221569,0.164215,0.245098,0.240983,0.213725,0.5,0.21864,0.233333,0.366667,0.280392,0.280392,0.311765,0.280392,0.292157
0.44902,0.464706,0.367733,0.464706,0.447931,0.42549,0.421569,0.431361,0.437255,0.456863,0.511765,0.511316,0.539216,0.511765,0.515686
0.22549,0.198039,0.151015,0.229412,0.227139,0.198039,0.484314,0.203445,0.217647,0.366667,0.260784,0.264202,0.245098,0.264706,0.276471
0.633333,0.911765,0.4063,0.852941,0.634564,0.9,0.527451,0.580305,0.601961,0.590196,0.652941,0.651572,0.460784,0.652941,0.703922
0.601961,0.896078,0.34492,0.833333,0.606825,0.868627,0.535294,0.537258,0.562745,0.562745,0.609804,0.607468,0.417647,0.609804,0.672549
0.594118,0.876471,0.292412,0.809804,0.701533,0.84902,0.511765,0.500692,0.535294,0.531373,0.554902,0.554902,0.390196,0.554902,0.641176
0.684314,0.860784,0.245455,0.790196,0.69698,0.813725,0.503922,0.473137,0.519608,0.503922,0.527451,0.540427,0.366667,0.543137,0.613725
0.676471,0.845098,0.203723,0.770588,0.678398,0.805882,0.492157,0.453562,0.519608,0.484314,0.488235,0.491107,0.35098,0.492157,0.590196
0.641176,0.813725,0.116926,0.731373,0.646125,0.801961,0.472549,0.598461,0.617647,0.445098,0.445098,0.443927,0.358824,0.445098,0.543137
0.62549,0.798039,0.003922,0.711765,0.630029,0.75098,0.456863,0.586708,0.601961,0.437255,0.413725,0.426847,0.358824,0.429412,0.523529
0.613725,0.782353,0.003922,0.692157,0.615211,0.711765,0.445098,0.568002,0.586275,0.409804,0.401961,0.405217,0.354902,0.405882,0.503922
0.598039,0.762745,0.003922,0.680392,0.599451,0.719608,0.44902,0.555328,0.570588,0.401961,0.378431,0.384888,0.343137,0.386275,0.488235
0.578431,0.743137,0.003922,0.664706,0.586173,0.692157,0.437255,0.536254,0.558824,0.398039,0.362745,0.369133,0.347059,0.370588,0.472549
0.570588,0.735294,0.561513,0.64902,0.571901,0.680392,0.464706,0.523035,0.543137,0.378431,0.347059,0.356479,0.339216,0.358824,0.456863
0.558824,0.719608,0.558988,0.629412,0.558988,0.680392,0.496078,0.508419,0.527451,0.354902,0.327451,0.343042,0.335294,0.347059,0.441176
0.543137,0.7,0.544663,0.617647,0.544663,0.652941,0.511765,0.496756,0.519608,0.347059,0.319608,0.328835,0.331373,0.331373,0.429412
0.527451,0.688235,0.530966,0.601961,0.530966,0.621569,0.515686,0.483582,0.507843,0.35098,0.303922,0.324792,0.331373,0.331373,0.421569
0.656863,0.829412,0.164364,0.75098,0.661446,0.782353,0.480392,0.610354,0.629412,0.464706,0.456863,0.456863,0.347059,0.456863,0.566667
0.515686,0.672549,0.522629,0.586275,0.517812,0.609804,0.507843,0.47327,0.488235,0.331373,0.3,0.323606,0.323529,0.331373,0.405882
0.837255,0.907843,0.504844,0.860784,0.752939,0.845098,0.476471,0.759625,0.833333,0.562745,0.523529,0.527346,0.637255,0.511765,0.75098
0.809804,0.888235,0.438314,0.837255,0.723806,0.876471,0.42549,0.725061,0.805882,0.519608,0.460784,0.460732,0.594118,0.452941,0.715686
0.782353,0.868627,0.687283,0.813725,0.687283,0.829412,0.390196,0.686454,0.778431,0.488235,0.405882,0.413612,0.394118,0.398039,0.684314
0.758824,0.84902,0.652961,0.786275,0.652961,0.837255,0.362745,0.654768,0.754902,0.456863,0.362745,0.374408,0.523529,0.362745,0.652941
0.735294,0.829412,0.832527,0.766667,0.620985,0.770588,0.335294,0.62074,0.731373,0.437255,0.492157,0.494601,0.492157,0.496078,0.62549
0.692157,0.790196,0.793898,0.723529,0.691416,0.743137,0.331373,0.680303,0.684314,0.401961,0.441176,0.450369,0.437255,0.452941,0.57451
0.672549,0.770588,0.776569,0.7,0.671341,0.731373,0.339216,0.658742,0.664706,0.394118,0.421569,0.420549,0.460784,0.421569,0.55098
0.652941,0.75098,0.758514,0.680392,0.65157,0.790196,0.64902,0.638123,0.645098,0.382353,0.394118,0.394118,0.390196,0.394118,0.527451
0.633333,0.727451,0.741309,0.660784,0.633594,0.696078,0.633333,0.618029,0.62549,0.37451,0.366667,0.366667,0.370588,0.366667,0.503922
0.617647,0.711765,0.724406,0.641176,0.616424,0.684314,0.617647,0.59881,0.605882,0.366667,0.358824,0.3623,0.437255,0.362745,0.484314
0.598039,0.692157,0.70846,0.62549,0.598605,0.75098,0.598039,0.580291,0.586275,0.358824,0.335294,0.457258,0.347059,0.335294,0.464706
0.582353,0.672549,0.692777,0.605882,0.583289,0.652941,0.582353,0.562573,0.570588,0.358824,0.488235,0.361375,0.484314,0.307843,0.44902
0.566667,0.652941,0.677451,0.590196,0.567897,0.652941,0.570588,0.545728,0.554902,0.358824,0.468627,0.341758,0.37451,0.288235,0.429412
0.554902,0.633333,0.663156,0.570588,0.553335,0.586275,0.554902,0.529435,0.539216,0.358824,0.44902,0.324876,0.354902,0.272549,0.413725
0.711765,0.809804,0.813439,0.743137,0.590237,0.758824,0.327451,0.594067,0.707843,0.421569,0.476471,0.484667,0.523529,0.488235,0.598039
0.539216,0.617647,0.648943,0.554902,0.538924,0.680392,0.539216,0.513926,0.523529,0.354902,0.429412,0.308012,0.335294,0.256863,0.398039
0.754902,0.884314,0.579302,0.837255,0.756623,0.813725,0.566667,0.732495,0.739216,0.62549,0.688235,0.844145,0.44902,0.864706,0.715686
0.723529,0.864706,0.525055,0.813725,0.727256,0.786275,0.562745,0.696542,0.707843,0.590196,0.805882,0.818993,0.390196,0.845098,0.680392
0.696078,0.841176,0.481176,0.786275,0.701037,0.770588,0.543137,0.664987,0.676471,0.586275,0.786275,0.796367,0.347059,0.82549,0.64902
0.672549,0.821569,0.442366,0.762745,0.673053,0.731373,0.547059,0.6351,0.64902,0.547059,0.766667,0.777172,0.315686,0.809804,0.62549
0.64902,0.801961,0.41023,0.743137,0.649586,0.770588,0.55098,0.60826,0.62549,0.57451,0.766667,0.742453,0.296078,0.77451,0.598039
0.609804,0.762745,0.356363,0.7,0.60992,0.7,0.582353,0.560447,0.578431,0.582353,0.723529,0.721948,0.268627,0.747059,0.562745
0.590196,0.743137,0.336146,0.680392,0.593998,0.668627,0.562745,0.539541,0.558824,0.578431,0.703922,0.702106,0.260784,0.727451,0.554902
0.57451,0.715686,0.321333,0.660784,0.575681,0.692157,0.558824,0.520018,0.543137,0.590196,0.692157,0.683533,0.24902,0.711765,0.547059
0.558824,0.703922,0.304061,0.645098,0.563099,0.652941,0.55098,0.500901,0.527451,0.590196,0.672549,0.667472,0.237255,0.692157,0.543137
0.547059,0.684314,0.290066,0.629412,0.54702,0.609804,0.543137,0.484361,0.511765,0.562745,0.660784,0.653102,0.229412,0.680392,0.539216
0.531373,0.664706,0.277568,0.609804,0.532951,0.633333,0.535294,0.466315,0.5,0.566667,0.641176,0.645884,0.221569,0.668627,0.535294
0.519608,0.645098,0.264759,0.594118,0.520945,0.586275,0.527451,0.45245,0.484314,0.562745,0.62549,0.630679,0.213725,0.652941,0.535294
0.507843,0.629412,0.253896,0.578431,0.508937,0.605882,0.519608,0.438099,0.472549,0.554902,0.605882,0.619289,0.209804,0.641176,0.539216
0.496078,0.613725,0.250859,0.566667,0.500826,0.554902,0.511765,0.426229,0.460784,0.543137,0.590196,0.610886,0.209804,0.633333,0.535294
0.629412,0.782353,0.384055,0.719608,0.629244,0.735294,0.55098,0.583349,0.601961,0.558824,0.743137,0.72485,0.284314,0.758824,0.578431
0.488235,0.594118,0.253805,0.55098,0.487622,0.562745,0.503922,0.413393,0.445098,0.531373,0.586275,0.600462,0.205882,0.621569,0.535294
0.82549,0.896078,0.8911,0.84902,0.823933,0.911765,0.398039,0.819947,0.821569,0.539216,0.64902,0.64902,0.735294,0.64902,0.75098
0.794118,0.872549,0.868506,0.821569,0.79466,0.860784,0.343137,0.789173,0.790196,0.496078,0.598039,0.598039,0.688235,0.598039,0.711765
0.766667,0.84902,0.847664,0.794118,0.766291,0.876471,0.343137,0.760094,0.762745,0.468627,0.554902,0.554902,0.645098,0.554902,0.672549
0.743137,0.829412,0.828105,0.770588,0.74155,0.856863,0.331373,0.73236,0.735294,0.441176,0.507843,0.511467,0.613725,0.507843,0.641176
0.715686,0.805882,0.808602,0.747059,0.717032,0.77451,0.315686,0.705978,0.711765,0.417647,0.472549,0.476158,0.578431,0.472549,0.609804
0.672549,0.762745,0.772551,0.7,0.67161,0.809804,0.335294,0.656107,0.660784,0.386275,0.401961,0.40499,0.511765,0.394118,0.554902
0.652941,0.743137,0.754139,0.676471,0.651067,0.735294,0.645098,0.633302,0.641176,0.370588,0.37451,0.510405,0.488235,0.366667,0.531373
0.633333,0.719608,0.737675,0.656863,0.631423,0.715686,0.62549,0.611739,0.617647,0.362745,0.343137,0.484656,0.464706,0.339216,0.507843
0.613725,0.696078,0.720379,0.637255,0.611851,0.688235,0.609804,0.590953,0.598039,0.358824,0.319608,0.460474,0.429412,0.319608,0.484314
0.594118,0.676471,0.704598,0.617647,0.594282,0.656863,0.594118,0.5711,0.582353,0.354902,0.476471,0.355179,0.413725,0.296078,0.460784
0.578431,0.652941,0.688697,0.598039,0.577351,0.637255,0.57451,0.551697,0.562745,0.354902,0.464706,0.32944,0.394118,0.264706,0.441176
0.562745,0.633333,0.674025,0.578431,0.561412,0.680392,0.562745,0.533525,0.547059,0.35098,0.441176,0.442126,0.382353,0.441176,0.421569
0.547059,0.609804,0.659498,0.558824,0.546326,0.672549,0.547059,0.51642,0.527451,0.347059,0.42549,0.416223,0.354902,0.413725,0.405882
0.531373,0.590196,0.645484,0.543137,0.531442,0.609804,0.531373,0.499437,0.511765,0.343137,0.409804,0.39665,0.335294,0.394118,0.386275
0.692157,0.786275,0.789881,0.723529,0.693677,0.817647,0.331373,0.680357,0.684314,0.401961,0.437255,0.440552,0.547059,0.433333,0.582353
0.519608,0.566667,0.632181,0.527451,0.514169,0.57451,0.519608,0.48344,0.5,0.335294,0.386275,0.373725,0.311765,0.370588,0.370588
0.684314,0.880392,0.551788,0.821569,0.719216,0.762745,0.637255,0.647762,0.660784,0.664706,0.864706,0.850351,0.366667,0.876471,0.7
0.684314,0.860784,0.504678,0.794118,0.685473,0.739216,0.609804,0.602106,0.621569,0.637255,0.845098,0.82964,0.311765,0.860784,0.652941
0.652941,0.837255,0.460407,0.766667,0.654437,0.715686,0.586275,0.562851,0.586275,0.598039,0.82549,0.803371,0.272549,0.837255,0.613725
0.629412,0.817647,0.424272,0.739216,0.629555,0.684314,0.558824,0.528171,0.601961,0.558824,0.809804,0.774562,0.237255,0.809804,0.57451
0.605882,0.794118,0.393135,0.715686,0.606074,0.652941,0.594118,0.551318,0.57451,0.664706,0.786275,0.760866,0.221569,0.801961,0.539216
0.566667,0.75098,0.342961,0.672549,0.566367,0.570588,0.566667,0.50132,0.531373,0.641176,0.75098,0.754362,0.198039,0.766667,0.503922
0.547059,0.731373,0.321352,0.652941,0.54845,0.543137,0.554902,0.480806,0.511765,0.629412,0.735294,0.737453,0.190196,0.75098,0.496078
0.531373,0.711765,0.305507,0.633333,0.532684,0.496078,0.543137,0.461278,0.496078,0.621569,0.723529,0.720978,0.186275,0.735294,0.5
0.519608,0.692157,0.289979,0.609804,0.519253,0.547059,0.531373,0.443098,0.480392,0.613725,0.703922,0.708926,0.190196,0.723529,0.507843
0.503922,0.664706,0.274013,0.598039,0.505502,0.496078,0.511765,0.426759,0.460784,0.601961,0.692157,0.698792,0.194118,0.711765,0.519608
0.492157,0.64902,0.262359,0.578431,0.493348,0.433333,0.503922,0.410992,0.452941,0.586275,0.672549,0.683951,0.201961,0.696078,0.535294
0.480392,0.629412,0.250077,0.558824,0.481979,0.484314,0.492157,0.397067,0.441176,0.578431,0.656863,0.672659,0.217647,0.684314,0.55098
0.472549,0.605882,0.241711,0.547059,0.472532,0.429412,0.488235,0.384732,0.429412,0.570588,0.641176,0.670715,0.237255,0.684314,0.558824
0.460784,0.590196,0.233842,0.527451,0.462156,0.366667,0.468627,0.372812,0.417647,0.554902,0.633333,0.662067,0.24902,0.676471,0.562745
0.582353,0.77451,0.366474,0.696078,0.584106,0.613725,0.582353,0.525123,0.55098,0.641176,0.766667,0.767862,0.209804,0.782353,0.515686
0.452941,0.570588,0.268917,0.515686,0.452669,0.386275,0.460784,0.360973,0.409804,0.55098,0.621569,0.652667,0.245098,0.668627,0.570588
0.696078,0.915686,0.509526,0.696078,0.697113,0.680392,0.390196,0.68992,0.692157,0.515686,0.692157,0.688837,0.621569,0.692157,0.75098
0.64902,0.9,0.262745,0.652941,0.653173,0.613725,0.37451,0.643058,0.645098,0.476471,0.633333,0.646152,0.570588,0.64902,0.711765
0.609804,0.884314,0.215686,0.609804,0.611174,0.562745,0.370588,0.602034,0.601961,0.452941,0.594118,0.603027,0.531373,0.605882,0.680392
0.570588,0.868627,0.172993,0.570588,0.575124,0.527451,0.37451,0.563289,0.566667,0.433333,0.55098,0.571058,0.496078,0.57451,0.64902
