Valoare pixel,Clasa pixel,Average threshold,Midrange threshold,White threshold,Bernsen threshold,Niblack threshold,Sauvola threshold,Wolf threshold,Phansalkar threshold,Nick threshold,Gaussian threshold
0.894118,0,0.867156,0.28569,0.433578,0.28569,0.843172,0.537158,0.433578,0.702657,0.692269,0.867305
1,0,0.999024,0.005513,0.499512,0.5,0.998568,0.501778,0.499512,0.750497,0.7993,0.999898
0.8,0,0.820802,0.051757,0.410401,0.051757,0.816722,0.427078,0.410401,0.62442,0.656875,0.821085
0.831373,0,0.819627,0.029135,0.409814,0.5,0.816674,0.42187,0.409814,0.621224,0.655742,0.818057
0.337255,1,0.764749,0.287689,0.382375,0.287689,0.72364,0.538953,0.382375,0.652888,0.606576,0.660635
0.945098,0,0.937529,0.034072,0.468764,0.034072,0.933854,0.485922,0.468764,0.711918,0.750073,0.935273
0.858824,0,0.791895,0.31015,0.395948,0.31015,0.756441,0.53578,0.395948,0.664688,0.629635,0.746886
0.94902,0,0.945028,0.025805,0.472514,0.5,0.942051,0.486527,0.472514,0.715954,0.75642,0.938794
0.411765,1,0.865453,0.267597,0.432727,0.267597,0.837063,0.5551,0.432727,0.710818,0.690128,0.821528
0.972549,0,0.946507,0.070304,0.473254,0.070304,0.936335,0.521209,0.473254,0.734099,0.757062,0.960408
0.952941,0,0.951326,0.047882,0.475663,0.047882,0.947965,0.491585,0.475663,0.721627,0.761074,0.948523
0.913725,0,0.870198,0.322368,0.435099,0.322368,0.839528,0.568024,0.435099,0.719661,0.693497,0.8665
0.827451,0,0.840723,0.26842,0.420362,0.26842,0.828547,0.471347,0.420362,0.656511,0.672168,0.847839
0.972549,0,0.950482,0.044421,0.475241,0.044421,0.94669,0.493194,0.475241,0.722015,0.760405,0.951475
0.94902,0,0.896705,0.272495,0.448353,0.272495,0.86857,0.574007,0.448353,0.735832,0.715372,0.936735
0.847059,0,0.856646,0.077263,0.428323,0.077263,0.84838,0.46359,0.428323,0.660513,0.685138,0.843712
0.831373,0,0.760892,0.261999,0.380446,0.261999,0.726747,0.509843,0.380446,0.636376,0.605032,0.776064
0.717647,0,0.810086,0.272949,0.405043,0.272949,0.777729,0.535591,0.405043,0.673586,0.644964,0.835222
0.847059,0,0.787246,0.365229,0.393623,0.365229,0.749313,0.542352,0.393623,0.665691,0.625329,0.81179
0.941176,0,0.951936,0.031934,0.475968,0.031934,0.948646,0.491567,0.475968,0.721922,0.761737,0.952993
0.878431,0,0.833412,0.27481,0.416706,0.27481,0.802901,0.54335,0.416706,0.689029,0.664325,0.831145
0.870588,0,0.86134,0.286813,0.43067,0.286813,0.840823,0.518689,0.43067,0.6905,0.687879,0.868616
0.964706,0,0.92993,0.037224,0.464965,0.037224,0.926353,0.481534,0.464965,0.705935,0.743978,0.931995
0.784314,0,0.754246,0.256309,0.377123,0.256309,0.735577,0.447254,0.377123,0.601687,0.602366,0.782466
0.878431,0,0.836294,0.26822,0.418147,0.26822,0.803265,0.555713,0.418147,0.696663,0.666032,0.863838
0.94902,0,0.9594,0.041569,0.4797,0.041569,0.955434,0.498651,0.4797,0.729194,0.767811,0.964256
0.843137,0,0.801205,0.29311,0.400602,0.29311,0.769073,0.528821,0.400602,0.665795,0.637804,0.802986
0.729412,0,0.687935,0.263606,0.343968,0.263606,0.653623,0.46153,0.343968,0.576379,0.54626,0.729332
0.298039,1,0.771512,0.265952,0.385756,0.265952,0.747029,0.47983,0.385756,0.626543,0.615311,0.730615
0.901961,0,0.887103,0.030704,0.443551,0.030704,0.883804,0.458126,0.443551,0.672892,0.709794,0.893637
0.862745,0,0.818955,0.263968,0.409478,0.263968,0.797013,0.498975,0.409478,0.659595,0.653855,0.824826
1,0,0.995468,0.005982,0.497734,0.5,0.994669,0.501696,0.497734,0.748685,0.796816,0.996629
0.952941,0,0.954046,0.041615,0.477023,0.041615,0.950509,0.493829,0.477023,0.724107,0.763229,0.950702
0.815686,0,0.776153,0.277562,0.388077,0.277562,0.744115,0.511924,0.388077,0.644943,0.617696,0.790629
0.866667,0,0.783356,0.298947,0.391678,0.298947,0.749966,0.521949,0.391678,0.653529,0.623187,0.758434
0.937255,0,0.964356,0.041892,0.482178,0.041892,0.960951,0.498532,0.482178,0.731601,0.771499,0.9634
0.984314,0,0.967881,0.029958,0.48394,0.029958,0.965077,0.497453,0.48394,0.732815,0.774385,0.968231
0.87451,0,0.860541,0.051957,0.430271,0.051957,0.856742,0.446553,0.430271,0.653894,0.688438,0.863607
0.862745,0,0.897175,0.041192,0.448587,0.041192,0.893017,0.467168,0.448587,0.682436,0.717765,0.898792
0.945098,0,0.918326,0.083852,0.459163,0.083852,0.91267,0.485033,0.459163,0.701919,0.7346,0.925953
0.952941,0,0.959807,0.037463,0.479903,0.037463,0.956457,0.495914,0.479903,0.728022,0.768082,0.961751
0.811765,0,0.726975,0.27005,0.363488,0.27005,0.687774,0.505424,0.363488,0.61749,0.576547,0.68622
0.85098,0,0.781669,0.292188,0.390835,0.292188,0.747314,0.524581,0.390835,0.654018,0.621685,0.82898
0.815686,0,0.765704,0.258716,0.382852,0.258716,0.74145,0.475345,0.382852,0.62143,0.610684,0.761924
0.368627,1,0.808952,0.311373,0.404476,0.311373,0.77265,0.550733,0.404476,0.680625,0.643161,0.781303
0.34902,1,0.802558,0.321315,0.401279,0.321315,0.767585,0.54107,0.401279,0.672613,0.638304,0.76431
0.917647,0,0.845721,0.284275,0.42286,0.284275,0.810522,0.571122,0.42286,0.709071,0.672994,0.889385
0.862745,0,0.852121,0.007282,0.42606,0.5,0.85089,0.431283,0.42606,0.642051,0.681809,0.851602
0.356863,1,0.796344,0.295563,0.398172,0.295563,0.758988,0.546328,0.398172,0.672181,0.632795,0.740499
0.827451,0,0.786504,0.283168,0.393252,0.283168,0.757221,0.507959,0.393252,0.648061,0.626539,0.772288
0.85098,0,0.802944,0.332334,0.401472,0.332334,0.771628,0.526707,0.401472,0.665594,0.639549,0.841537
0.941176,0,0.900102,0.262461,0.450051,0.262461,0.866365,0.601291,0.450051,0.751215,0.717006,0.933441
0.435294,1,0.817911,0.295909,0.408956,0.295909,0.780573,0.561057,0.408956,0.690241,0.650174,0.802418
0.858824,0,0.812189,0.294164,0.406095,0.294164,0.775665,0.553839,0.406095,0.683786,0.645743,0.841884
0.878431,0,0.871857,0.071234,0.435928,0.071234,0.86583,0.462098,0.435928,0.667314,0.697485,0.873971
0.960784,0,0.856898,0.299569,0.428449,0.299569,0.820294,0.584667,0.428449,0.721414,0.681698,0.904146
0.898039,0,0.890248,0.035909,0.445124,0.035909,0.886003,0.463946,0.445124,0.677376,0.712544,0.88405
0.937255,0,0.838507,0.286567,0.419254,0.286567,0.805166,0.558492,0.419254,0.699156,0.667568,0.839926
0.321569,1,0.748507,0.26619,0.374253,0.26619,0.713417,0.505066,0.374253,0.627883,0.594834,0.679534
0.839216,0,0.811859,0.275102,0.405929,0.275102,0.801225,0.448924,0.405929,0.630959,0.649223,0.81704
1,0,0.991043,0.037832,0.495521,0.037832,0.987445,0.51328,0.495521,0.752295,0.792905,0.997877
0.866667,0,0.857356,0.012341,0.428678,0.5,0.855541,0.436427,0.428678,0.647231,0.686037,0.859913
0.894118,0,0.875315,0.309458,0.437657,0.309458,0.842783,0.579478,0.437657,0.727951,0.697306,0.909188
0.956863,0,0.859636,0.321092,0.429818,0.321092,0.823909,0.58278,0.429818,0.721826,0.684066,0.846682
0.85098,0,0.759578,0.269258,0.379789,0.269258,0.721094,0.525375,0.379789,0.643526,0.602931,0.715053
0.92549,0,0.86084,0.301376,0.43042,0.301376,0.826133,0.579226,0.43042,0.720639,0.685229,0.847278
0.686275,0,0.675506,0.286167,0.337753,0.286167,0.641511,0.452123,0.337753,0.565613,0.536342,0.687329
0.972549,0,0.967341,0.033948,0.483671,0.033948,0.964368,0.497994,0.483671,0.732818,0.773921,0.968832
0.803922,0,0.798655,0.261992,0.399328,0.261992,0.784381,0.456108,0.399328,0.628036,0.638353,0.806699
0.803922,0,0.779165,0.270534,0.389582,0.270534,0.750383,0.501274,0.389582,0.641082,0.620908,0.823676
0.764706,0,0.780479,0.0187,0.39024,0.5,0.778235,0.398965,0.39024,0.590376,0.624715,0.776423
0.286275,1,0.714783,0.272564,0.357391,0.272564,0.67706,0.491681,0.357391,0.604619,0.566983,0.637601
0.8,0,0.801943,0.034871,0.400972,0.034871,0.798794,0.41355,0.400972,0.608299,0.641544,0.798452
0.372549,1,0.805455,0.29198,0.402727,0.29198,0.77172,0.538055,0.402727,0.672532,0.6409,0.749214
0.952941,0,0.973284,0.033879,0.486642,0.033879,0.97074,0.498975,0.486642,0.736269,0.778635,0.97202
0.784314,0,0.647559,0.280177,0.323779,0.280177,0.605693,0.458801,0.323779,0.55544,0.511619,0.658903
0.796078,0,0.820046,0.265982,0.410023,0.265982,0.795106,0.511886,0.410023,0.666616,0.654248,0.839887
0.866667,0,0.753025,0.282238,0.376512,0.282238,0.714661,0.520392,0.376512,0.637799,0.597643,0.821673
0.85098,0,0.806259,0.276655,0.403129,0.276655,0.775873,0.525145,0.403129,0.666449,0.642242,0.844723
0.937255,0,0.921503,0.035556,0.460752,0.035556,0.91793,0.477152,0.460752,0.699543,0.737424,0.921083
0.890196,0,0.912442,0.035525,0.456221,0.035525,0.908978,0.471962,0.456221,0.692432,0.72997,0.908255
0.235294,1,0.690765,0.286413,0.345383,0.286413,0.652433,0.47726,0.345383,0.585653,0.547432,0.641353
0.913725,0,0.955207,0.039146,0.477604,0.039146,0.951488,0.4953,0.477604,0.725424,0.76446,0.949251
0.835294,0,0.842231,0.072295,0.421116,0.072295,0.838738,0.435768,0.421116,0.639399,0.673776,0.837969
0.823529,0,0.709465,0.261845,0.354733,0.261845,0.669377,0.496384,0.354733,0.604379,0.562051,0.76599
0.901961,0,0.689847,0.265844,0.344924,0.265844,0.640278,0.515234,0.344924,0.604267,0.543532,0.763431
0.882353,0,0.774318,0.288889,0.387159,0.288889,0.737029,0.530964,0.387159,0.653594,0.615055,0.806472
0.729412,0,0.649673,0.303552,0.324837,0.303552,0.613613,0.441514,0.324837,0.547783,0.514847,0.681396
0.866667,0,0.876893,0.044814,0.438446,0.044814,0.872768,0.456462,0.438446,0.666986,0.701586,0.877428
0.886275,0,0.872359,0.262176,0.436179,0.262176,0.856443,0.50533,0.436179,0.689264,0.697403,0.851895
0.890196,0,0.86795,0.301761,0.433975,0.301761,0.852997,0.498617,0.433975,0.683705,0.693788,0.873974
0.913725,0,0.843005,0.286959,0.421503,0.286959,0.812509,0.549542,0.421503,0.696893,0.671696,0.873551
0.811765,0,0.806561,0.258478,0.403281,0.258478,0.791577,0.463474,0.403281,0.635642,0.644777,0.814388
0.905882,0,0.91895,0.045506,0.459475,0.045506,0.914953,0.477769,0.459475,0.698583,0.735434,0.913635
0.941176,0,0.94431,0.033356,0.472155,0.033356,0.941206,0.486754,0.472155,0.71571,0.755535,0.94411
0.811765,0,0.788937,0.254441,0.394469,0.254441,0.772914,0.45743,0.394469,0.623898,0.63042,0.801502
0.286275,1,0.719492,0.273787,0.359746,0.273787,0.681778,0.494891,0.359746,0.608536,0.570784,0.671871
0.807843,0,0.816816,0.019454,0.408408,0.5,0.81466,0.417177,0.408408,0.617477,0.653467,0.815097
0.87451,0,0.811878,0.305836,0.405939,0.305836,0.774688,0.556319,0.405939,0.684877,0.645322,0.821071
0.913725,0,0.880477,0.285213,0.440238,0.285213,0.861358,0.524079,0.440238,0.702707,0.703487,0.902301
0.92549,0,0.885202,0.084744,0.442601,0.084744,0.876992,0.478796,0.442601,0.682323,0.708113,0.891186
0.933333,0,0.944461,0.04163,0.472231,0.04163,0.940846,0.489237,0.472231,0.717032,0.75556,0.942359
0.929412,0,0.749628,0.309835,0.374814,0.309835,0.701128,0.555887,0.374814,0.653945,0.592251,0.706765
0.964706,0,0.950495,0.035871,0.475247,0.035871,0.946976,0.491907,0.475247,0.721375,0.760543,0.950827
0.811765,0,0.803093,0.054717,0.401547,0.054717,0.798398,0.420327,0.401547,0.612269,0.64248,0.799372
0.843137,0,0.856388,0.016371,0.428194,0.5,0.85419,0.437572,0.428194,0.647326,0.685132,0.85738
0.34902,1,0.753864,0.280961,0.376932,0.280961,0.712759,0.531265,0.376932,0.643669,0.59784,0.714354
0.929412,0,0.893381,0.315233,0.44669,0.315233,0.869114,0.554663,0.44669,0.724469,0.713186,0.914171
0.854902,0,0.845051,0.264929,0.422525,0.264929,0.816105,0.544351,0.422525,0.695301,0.673713,0.82012
0.929412,0,0.885755,0.27421,0.442878,0.27421,0.875472,0.488242,0.442878,0.68734,0.708331,0.889588
0.764706,0,0.768437,0.25564,0.384219,0.25564,0.761891,0.409274,0.384219,0.589612,0.614876,0.765098
0.956863,0,0.960128,0.125821,0.480064,0.125821,0.956513,0.497351,0.480064,0.728904,0.768091,0.959122
0.866667,0,0.807541,0.272103,0.403771,0.272103,0.77269,0.543941,0.403771,0.676518,0.642398,0.816082
0.74902,0,0.663521,0.282722,0.33176,0.282722,0.629161,0.445306,0.33176,0.556379,0.526468,0.618445
0.831373,0,0.83654,0.027159,0.41827,0.5,0.83385,0.429479,0.41827,0.633421,0.669272,0.836645
0.972549,0,0.962526,0.070811,0.481263,0.070811,0.958906,0.498617,0.481263,0.730733,0.770024,0.961649
0.905882,0,0.863968,0.276471,0.431984,0.276471,0.836982,0.548102,0.431984,0.706568,0.68913,0.861474
0.32549,1,0.694124,0.264514,0.347062,0.264514,0.651052,0.495965,0.347062,0.596679,0.548877,0.652042
0.839216,0,0.790325,0.29271,0.395162,0.29271,0.75565,0.531648,0.395162,0.661838,0.628525,0.757786
0.760784,0,0.700511,0.313718,0.350256,0.313718,0.657924,0.498836,0.350256,0.601236,0.554232,0.618078
0.784314,0,0.803384,0.036071,0.401692,0.036071,0.80009,0.414874,0.401692,0.609676,0.642693,0.804272
0.913725,0,0.824082,0.330827,0.412041,0.330827,0.785779,0.569249,0.412041,0.697408,0.654895,0.837985
0.866667,0,0.765493,0.296248,0.382747,0.296248,0.726385,0.531845,0.382747,0.649687,0.607509,0.810629
0.890196,0,0.822425,0.279654,0.411212,0.279654,0.792293,0.534634,0.411212,0.679212,0.655269,0.861434
0.843137,0,0.735081,0.310273,0.36754,0.310273,0.694832,0.514891,0.36754,0.626219,0.582707,0.713829
0.811765,0,0.742355,0.268689,0.371178,0.268689,0.708198,0.497467,0.371178,0.621045,0.590142,0.711362
0.960784,0,0.9567,0.027636,0.47835,0.5,0.953659,0.49284,0.47835,0.724932,0.765516,0.959852
0.913725,0,0.95469,0.044506,0.477345,0.044506,0.951067,0.494574,0.477345,0.724802,0.763752,0.953928
0.878431,0,0.87508,0.025052,0.43754,0.5,0.872263,0.449818,0.43754,0.662751,0.700089,0.876435
0.901961,0,0.888858,0.301061,0.444429,0.301061,0.872852,0.515286,0.444429,0.702456,0.710472,0.888586
0.945098,0,0.958082,0.035955,0.479041,0.035955,0.954974,0.493871,0.479041,0.726138,0.766466,0.959145
0.976471,0,0.94924,0.037885,0.47462,0.037885,0.945452,0.492529,0.47462,0.721063,0.759453,0.944973
0.941176,0,0.886552,0.306551,0.443276,0.306551,0.858451,0.567351,0.443276,0.727445,0.707052,0.915698
0.811765,0,0.864885,0.269558,0.432442,0.269558,0.838154,0.547585,0.432442,0.706764,0.689991,0.869378
0.8,0,0.799489,0.012418,0.399744,0.5,0.797794,0.406492,0.399744,0.603543,0.639692,0.801314
0.898039,0,0.829066,0.269419,0.414533,0.269419,0.798571,0.540452,0.414533,0.685422,0.660497,0.792159
0.839216,0,0.788076,0.304706,0.394038,0.304706,0.753211,0.530882,0.394038,0.660343,0.626672,0.799599
0.823529,0,0.793248,0.292818,0.396624,0.292818,0.758397,0.534315,0.396624,0.664621,0.630841,0.830292
0.803922,0,0.78688,0.25767,0.39344,0.25767,0.777258,0.431149,0.39344,0.60969,0.62923,0.791365
0.811765,0,0.73044,0.290557,0.36522,0.290557,0.694273,0.496796,0.36522,0.614859,0.579988,0.758665
0.956863,0,0.954154,0.036963,0.477077,0.036963,0.950785,0.493088,0.477077,0.72379,0.76335,0.952055
0.886275,0,0.870779,0.017278,0.43539,0.5,0.868485,0.445337,0.43539,0.658366,0.696688,0.872915
0.901961,0,0.849377,0.279808,0.424688,0.279808,0.817288,0.560433,0.424688,0.705519,0.676584,0.855501
0.945098,0,0.878722,0.309673,0.439361,0.309673,0.846427,0.580696,0.439361,0.730254,0.700078,0.915525
0.886275,0,0.764454,0.270827,0.382227,0.270827,0.723796,0.537026,0.382227,0.651775,0.606317,0.697866
0.819608,0,0.80498,0.036078,0.40249,0.036078,0.801793,0.415265,0.40249,0.610661,0.643973,0.808095
0.847059,0,0.842594,0.15564,0.421297,0.15564,0.839078,0.436053,0.421297,0.639722,0.674154,0.840701
0.952941,0,0.963749,0.040715,0.481874,0.040715,0.957547,0.51164,0.481874,0.737878,0.770978,0.962486
0.776471,0,0.725216,0.274902,0.362608,0.274902,0.692328,0.481395,0.362608,0.604566,0.57652,0.731903
0.890196,0,0.829811,0.306605,0.414906,0.306605,0.797398,0.548865,0.414906,0.690014,0.660747,0.769667
0.870588,0,0.864389,0.327989,0.432195,0.327989,0.840642,0.53443,0.432195,0.699915,0.689951,0.881428
0.92549,0,0.944574,0.050542,0.472287,0.050542,0.940838,0.489863,0.472287,0.717402,0.75565,0.940011
0.843137,0,0.761425,0.269627,0.380712,0.269627,0.729634,0.501268,0.380712,0.632334,0.605918,0.743118
0.94902,0,0.88257,0.292241,0.441285,0.292241,0.847598,0.595008,0.441285,0.73935,0.702676,0.864017
0.921569,0,0.865238,0.307197,0.432619,0.307197,0.831613,0.577522,0.432619,0.721967,0.688984,0.912619
0.933333,0,0.85334,0.349812,0.42667,0.349812,0.817332,0.579705,0.42667,0.717159,0.678941,0.854611
0.870588,0,0.890435,0.036132,0.445217,0.036132,0.887277,0.459222,0.445217,0.675097,0.712462,0.890306
0.898039,0,0.774456,0.356301,0.387228,0.356301,0.733044,0.546962,0.387228,0.661693,0.614153,0.84159
0.94902,0,0.801727,0.334025,0.400863,0.334025,0.763766,0.552439,0.400863,0.677909,0.636975,0.852319
0.921569,0,0.901067,0.291719,0.450534,0.291719,0.887133,0.513068,0.450534,0.70741,0.720381,0.916606
0.929412,0,0.830144,0.320431,0.415072,0.320431,0.798402,0.546308,0.415072,0.688895,0.661133,0.806619
0.870588,0,0.876586,0.019531,0.438293,0.5,0.874041,0.449403,0.438293,0.66329,0.701298,0.877295
0.956863,0,0.861286,0.305759,0.430643,0.305759,0.827518,0.575494,0.430643,0.718987,0.685782,0.806167
0.803922,0,0.856794,0.076755,0.428397,0.076755,0.850352,0.455887,0.428397,0.65672,0.68536,0.84393
0.964706,0,0.964397,0.038601,0.482198,0.038601,0.961221,0.497451,0.482198,0.731079,0.771514,0.962444
0.909804,0,0.862525,0.29208,0.431263,0.29208,0.831772,0.563372,0.431263,0.713517,0.687437,0.888392
0.933333,0,0.842901,0.316809,0.42145,0.316809,0.809557,0.561431,0.42145,0.702808,0.67108,0.827053
0.968627,0,0.962898,0.038524,0.481449,0.038524,0.959734,0.496623,0.481449,0.729917,0.770327,0.964352
0.964706,0,0.953566,0.030857,0.476783,0.030857,0.950236,0.492596,0.476783,0.72325,0.762923,0.956718
0.807843,0,0.802578,0.008689,0.401289,0.5,0.801312,0.40635,0.401289,0.604999,0.642336,0.80307
0.823529,0,0.759841,0.298316,0.37992,0.298316,0.718979,0.534558,0.37992,0.648264,0.602542,0.731158
0.894118,0,0.889489,0.040331,0.444745,0.040331,0.885823,0.460985,0.444745,0.675513,0.711598,0.888885
0.835294,0,0.815239,0.282522,0.407619,0.282522,0.788593,0.515807,0.407619,0.666205,0.650124,0.836646
0.831373,0,0.800258,0.288535,0.400129,0.288535,0.766942,0.532913,0.400129,0.667382,0.636833,0.84028
0.909804,0,0.885855,0.085721,0.442928,0.085721,0.881539,0.461973,0.442928,0.674204,0.708657,0.892227
0.823529,0,0.808598,0.282461,0.404299,0.282461,0.796134,0.454493,0.404299,0.632142,0.646483,0.821477
0.843137,0,0.84212,0.011934,0.42106,0.5,0.84051,0.427813,0.42106,0.635351,0.673739,0.842905
0.882353,0,0.898171,0.029666,0.449085,0.029666,0.89516,0.462555,0.449085,0.680615,0.71856,0.899119
0.92549,0,0.920099,0.032803,0.460049,0.032803,0.916763,0.475335,0.460049,0.697933,0.736079,0.916806
0.941176,0,0.934875,0.024998,0.467438,0.5,0.932031,0.48068,0.467438,0.707967,0.748055,0.934628
0.843137,0,0.828793,0.050688,0.414397,0.050688,0.824917,0.430395,0.414397,0.630043,0.663009,0.833139
0.835294,0,0.728896,0.287512,0.364448,0.287512,0.689201,0.50855,0.364448,0.620001,0.577838,0.791374
0.956863,0,0.96777,0.031196,0.483885,0.031196,0.965101,0.496753,0.483885,0.732408,0.774287,0.966696
0.415686,1,0.818683,0.312518,0.409341,0.312518,0.780854,0.563586,0.409341,0.691892,0.650698,0.735184
0.811765,0,0.806827,0.042345,0.403413,0.042345,0.802684,0.42006,0.403413,0.613981,0.645504,0.803725
0.917647,0,0.834111,0.294079,0.417056,0.294079,0.79937,0.56138,0.417056,0.698426,0.663733,0.86575
0.419608,1,0.856711,0.305882,0.428355,0.305882,0.826058,0.559146,0.428355,0.708511,0.682687,0.80906
0.878431,0,0.778026,0.311388,0.389013,0.311388,0.742784,0.525573,0.389013,0.652718,0.618504,0.775811
0.858824,0,0.889911,0.087113,0.444956,0.087113,0.877683,0.499152,0.444956,0.694881,0.711535,0.865575
0.380392,1,0.78524,0.296132,0.39262,0.296132,0.743433,0.556124,0.39262,0.671613,0.622866,0.699393
0.85098,0,0.858664,0.01927,0.429332,0.5,0.856558,0.438339,0.429332,0.64884,0.686947,0.857527
0.466667,1,0.894554,0.263514,0.447277,0.263514,0.859345,0.604142,0.447277,0.749889,0.712264,0.86266
0.909804,0,0.832528,0.305152,0.416264,0.305152,0.79598,0.567803,0.416264,0.700866,0.662112,0.883363
0.937255,0,0.960647,0.039139,0.480323,0.039139,0.957365,0.496027,0.480323,0.728497,0.768521,0.959687
0.996078,0,0.959922,0.036747,0.479961,0.036747,0.956361,0.496981,0.479961,0.728615,0.768018,0.960231
0.839216,0,0.755375,0.275978,0.377688,0.275978,0.723382,0.498049,0.377688,0.62774,0.601038,0.752218
0.941176,0,0.908456,0.269612,0.454228,0.269612,0.884006,0.564852,0.454228,0.737077,0.72518,0.901717
0.913725,0,0.870971,0.264852,0.435485,0.264852,0.84273,0.55799,0.435485,0.715008,0.69464,0.89814
0.886275,0,0.824027,0.297516,0.412014,0.297516,0.795549,0.52889,0.412014,0.677123,0.656964,0.855572
0.933333,0,0.909926,0.299093,0.454963,0.299093,0.892128,0.535622,0.454963,0.723136,0.727156,0.93023
0.854902,0,0.841751,0.306913,0.420875,0.306913,0.82978,0.47106,0.420875,0.656876,0.673006,0.845646
0.909804,0,0.871471,0.265183,0.435735,0.265183,0.845033,0.550482,0.435735,0.711487,0.695222,0.791895
0.94902,0,0.949363,0.042376,0.474682,0.042376,0.94607,0.490255,0.474682,0.719982,0.759487,0.948672
0.937255,0,0.944127,0.266151,0.472063,0.266151,0.926973,0.552722,0.472063,0.748733,0.754622,0.954496
0.811765,0,0.81197,0.274356,0.405985,0.274356,0.791083,0.490453,0.405985,0.651861,0.648312,0.835305
0.8,0,0.744217,0.268005,0.372108,0.268005,0.71004,0.498787,0.372108,0.622622,0.591518,0.741945
0.882353,0,0.795634,0.274887,0.397817,0.274887,0.758826,0.54367,0.397817,0.670495,0.632386,0.784402
0.294118,1,0.722114,0.308143,0.361057,0.308143,0.690802,0.473669,0.361057,0.599168,0.574368,0.629627
0.839216,0,0.758343,0.326398,0.379171,0.326398,0.720871,0.520697,0.379171,0.640569,0.602133,0.78408
0.984314,0,0.885703,0.28456,0.442852,0.28456,0.8505,0.598141,0.442852,0.742478,0.705132,0.937905
0.878431,0,0.820062,0.276409,0.410031,0.276409,0.791558,0.526448,0.410031,0.673934,0.653625,0.84703
